symbol,date
000501.SZ,2022-12-31
TGB,2022-12-31
MDRR,2022-12-31
ISRS.TA,2022-12-31
CLTN.SW,2022-12-31
NOG,2022-12-31
GLNLF,2022-06-30
VCKA,2022-12-31
AV.L,2022-12-31
3459.T,2022-07-31
NJMC,2021-12-31
LAGR-B.ST,2023-03-31
POLL.JK,2022-12-31
AAL.L,2022-12-31
IMNM,2022-12-31
NAMS,2022-12-31
000056.SZ,2022-12-31
BTE,2022-12-31
BKRRF,2022-10-31
JIM.L,2022-12-31
ETCC,2023-02-28
HYSR,2023-06-30
000759.SZ,2022-12-31
ABML,2022-06-30
DPSTF,2022-12-31
DABUR.NS,2023-03-31
AMH-PE,2022-12-31
ADUX.PA,2022-12-31
IHRTB,2022-12-31
PRU.DE,2022-12-31
SLX.AX,2023-06-30
KEBNI-B.ST,2022-12-31
ALKEM.NS,2023-03-31
1203.TW,2022-12-31
INTO.BR,2022-12-31
BEKN.SW,2022-12-31
KSB.DE,2022-12-31
HYZN,2022-12-31
2784.T,2023-03-31
CFRESH.BK,2022-12-31
ENB,2022-12-31
027740.KS,2022-12-31
OPTI.ST,2022-12-31
002752.SZ,2022-12-31
JNCCF,2022-12-31
0Y5E.L,2022-12-31
7522.T,2023-03-31
SRC-PA,2022-12-31
CAM.AX,2023-06-30
ADD.V,2022-12-31
RICOU,2021-12-31
3093.T,2023-02-28
LNEGY,2021-12-31
COWN,2022-12-31
SWMIF,2022-03-31
UPS,2022-12-31
NUSA.BK,2022-12-31
PKI.TO,2022-12-31
002672.SZ,2022-12-31
RRETY,2022-12-31
ENMFF,2007-12-31
CIP.L,2020-12-31
LKD.WA,2022-12-31
KNFM.TA,2022-12-31
RVACW,2021-12-31
PFX,2022-09-30
1967.T,2023-03-31
SSHT,2003-09-30
RWI.L,2023-03-31
2369.TW,2022-12-31
JBFCY,2022-12-31
033530.KS,2022-12-31
MKVNF,2022-06-30
5DD.SI,2022-06-30
BICX,2022-12-31
002836.SZ,2022-12-31
8156.HK,2023-06-30
ZETA,2022-12-31
1234.HK,2022-12-31
THNCF,2022-12-31
NFGC,2022-12-31
603776.SS,2022-12-31
VITFF,2022-12-31
6405.TW,2022-12-31
RZREF,2022-12-31
3MINDIA.NS,2023-03-31
MYOH.JK,2022-12-31
002478.SZ,2022-12-31
GDP.L,2022-06-30
600879.SS,2022-12-31
AONNY,2023-02-28
PRN.TO,2022-12-31
NLCP,2022-12-31
600110.SS,2022-12-31
VVNT,2022-12-31
IPTK,2022-06-30
SBFG,2022-12-31
IS3.AX,2022-12-31
603906.SS,2022-12-31
605389.SS,2022-12-31
VSL.NZ,2022-06-30
SKHSY,2023-01-31
PARNF,2018-12-31
605128.SS,2022-12-31
HIG-PG,2022-12-31
8706.T,2023-03-31
ORAP.PA,2022-12-31
9466.T,2023-03-31
VITX,2018-09-30
RMBA.JK,2022-12-31
RELL,2023-05-27
NIM.AX,2022-06-30
SWISF,2022-12-31
OGD.TO,2023-06-30
600053.SS,2022-12-31
TKLS,2022-12-31
BRBI11.SA,2022-12-31
MLB1.DE,2022-12-31
FBRX,2022-12-31
601828.SS,2022-12-31
GGGOF,2022-12-31
TO.CN,2021-12-31
AMSYF,2022-12-31
300049.SZ,2022-12-31
ENSC,2022-12-31
049800.KS,2022-12-31
IOR,2022-12-31
071320.KS,2022-12-31
ALNXT.PA,2022-12-31
600017.SS,2022-12-31
VIDE,2023-02-28
CGY.TO,2023-09-30
CAM.L,2022-12-31
HQH,2022-09-30
PMKRF,2022-12-31
SDPC.JK,2022-12-31
MDC.L,2022-03-31
ATX.AX,2023-03-31
0297.HK,2022-12-31
9943.TW,2022-12-31
603212.SS,2022-12-31
SCTY,2020-12-31
ARKAY,2022-12-31
TGNA,2022-12-31
4240.SR,2022-12-31
EW1.DE,2022-12-31
IQE.L,2022-12-31
PZQA.IR,2021-12-31
9702.T,2022-12-31
9502.T,2023-03-31
SANDESH.NS,2023-03-31
KIRLFER.NS,2023-03-31
600288.SS,2022-12-31
CHK,2022-12-31
7606.T,2023-03-31
RECP.TO,2021-12-31
6914.T,2022-12-31
OZKAP,2022-12-31
BRAG.TO,2022-12-31
BRSP,2022-12-31
000370.KS,2022-12-31
WEAV,2022-12-31
EMR.AX,2023-06-30
1795.TW,2022-12-31
1653.HK,2023-03-31
EYES,2021-12-31
RICOAUTO.NS,2023-03-31
KEN.L,2022-12-31
GRNG.ST,2022-12-31
8WZ.F,2022-12-31
002125.SZ,2022-12-31
RCENTROA.MX,2021-12-31
0QKQ.L,2022-12-31
MHD,2023-07-31
VCYT,2022-12-31
600782.SS,2022-12-31
MCI.V,2022-03-31
0103.HK,2022-12-31
2022.TW,2022-12-31
QFR.OL,2022-12-31
TXCB,2021-06-30
PGMN3.SA,2022-12-31
URW.AS,2022-12-31
NC,2022-12-31
CBB.MI,2022-12-31
0579.HK,2022-12-31
HLNE,2023-03-31
TRAXIONA.MX,2021-12-31
GSMGW,2022-12-31
4324.T,2022-12-31
CNLHO,2022-12-31
9616.T,2023-03-31
6161.HK,2020-12-31
CFBK,2022-12-31
WMA.AX,2022-06-30
0HQ1.L,2023-09-30
1893.T,2023-03-31
5258.TW,2022-12-31
ROCGU,2022-12-31
LQDA,2022-12-31
AR3.AX,2022-06-30
MTWTF,2023-03-31
HMG,2020-12-31
OWCP,2018-12-31
SDIG,2022-12-31
MBRFF,2022-12-31
ICD,2022-12-31
300185.SZ,2022-12-31
BCTX,2023-07-31
LJQQ3.SA,2022-12-31
HTH,2022-12-31
0JYW.L,2022-12-31
FUNO11.MX,2022-12-31
PPP.L,2021-12-31
0JUZ.L,2022-12-31
DG.V,2022-12-31
SBD.CN,2022-03-31
USHAF,2023-03-31
CPR.WA,2022-12-31
KWS.SW,2023-06-30
MATD.L,2022-12-31
AMPE,2022-12-31
EOS.ST,2022-12-31
WNFT,2023-06-30
RCL.BK,2022-12-31
GTN.WA,2022-12-31
1609.HK,2023-03-31
ZRSEF,2022-12-31
WFC-PQ,2022-12-31
BAR.L,2023-06-30
PRU,2022-12-31
107590.KS,2022-12-31
2611.HK,2022-12-31
ICLR,2022-12-31
688669.SS,2022-12-31
FLNCF,2022-12-31
ERES,2022-12-31
CLXN.SW,2023-06-30
NY1.JO,2023-03-31
603315.SS,2022-12-31
AVG.V,2022-06-30
1766.T,2023-04-30
GMDMF,2022-12-31
ETER,2008-12-31
SMGKF,2023-07-31
WEB.L,2022-05-31
8098.T,2023-03-31
4041.T,2023-03-31
EQT.L,2022-12-31
MIKN.SW,2022-12-31
5911.T,2023-03-31
2436.HK,2022-12-31
GNGXF,2022-12-31
ICPT,2022-12-31
003555.KS,2022-12-31
BRGE12.SA,2022-12-31
ORIENTABRA.NS,2023-03-31
MUR,2022-12-31
0QVG.L,2022-12-31
300739.SZ,2022-12-31
OCSL,2023-09-30
SFL.NS,2023-03-31
ASMI.JK,2022-12-31
SEAG.CN,2023-05-31
HFL.NZ,2022-08-31
PPTA,2022-12-31
BCCEF,2022-12-31
VOXR,2022-12-31
FASTAT.ST,2022-12-31
BONTQ,2017-01-31
300890.SZ,2022-12-31
6069.HK,2022-12-31
DAAWAT.NS,2023-03-31
HWTHF,2022-11-30
FLSS,2019-12-31
TIPH.BK,2022-12-31
IWAL,2022-12-31
CFXA,2021-12-31
YOU.L,2023-07-31
2815.T,2023-03-31
XCHANGING.NS,2023-03-31
PFPT,2020-12-31
XTGRF,2022-12-31
HWKDF,2023-05-31
FWFW,2022-09-30
WHIRLPOOL.NS,2023-03-31
NOBU.JK,2022-12-31
600057.SS,2022-12-31
6364.T,2023-03-31
8091.HK,2023-03-31
8331.T,2023-03-31
1319.TW,2022-12-31
002307.SZ,2022-12-31
001630.KS,2022-12-31
ITDCEM.NS,2023-03-31
TBPH,2022-12-31
DLPX,2007-09-30
GLAND.BK,2022-12-31
0613.HK,2022-12-31
COWL.JK,2019-12-31
1570.HK,2022-12-31
300167.SZ,2022-12-31
CEN.BK,2022-12-31
603171.SS,2022-12-31
TCS.IL,2022-12-31
DX,2022-12-31
PVAC,2020-12-31
IROQ,2023-06-30
PESAF,2022-12-31
NEWTL,2022-12-31
EBYH,2007-12-31
AVACU,2022-12-31
KORE,2022-12-31
KABRAEXTRU.NS,2023-03-31
0KJZ.L,2023-09-30
002261.SZ,2022-12-31
MANAPPURAM.NS,2023-03-31
WDRP,2002-08-31
SNTW,2022-09-30
MONOF,2022-12-31
CHI.NZ,2022-12-31
PNRL.V,2022-12-31
002353.SZ,2022-12-31
NEXA.TO,2020-12-31
JOUL.L,2021-05-31
MSPA4.SA,2022-12-31
00680K.KS,2022-12-31
3799.HK,2022-12-31
BHB,2022-12-31
BKLIF,2022-12-31
FOBI.V,2022-06-30
ALB.MC,2022-12-31
2455.TW,2022-12-31
G107.TA,2022-12-31
2347.TW,2022-12-31
ACG.BK,2022-12-31
CESTF,2022-12-31
NEOV,2023-06-30
2038.TW,2022-12-31
UTAA,2022-12-31
BYD,2022-12-31
GLD.V,2022-06-30
LCUT,2023-03-31
3363.HK,2022-12-31
TRYIF,2023-03-31
EWRC,2003-12-31
ORCD.CN,2021-06-30
LRDR,2013-08-31
HTIBP,2022-12-31
REPL.NS,2023-03-31
YNGN.L,2023-03-31
PGXFF,2022-10-31
VHI,2022-12-31
BINDALAGRO.NS,2023-03-31
0098.HK,2022-12-31
MRSN,2022-12-31
TTDKF,2023-03-31
ARM.CN,2023-02-28
DHANI.NS,2023-03-31
1193.HK,2022-12-31
CHTH,2022-12-31
300886.SZ,2022-12-31
2911.TW,2022-12-31
ELVT.V,2022-12-31
HTOOW,2022-12-31
JSFCF,2022-12-31
MOHCY,2022-12-31
ALSER.PA,2021-12-31
2664.T,2023-03-31
CFFS,2022-12-31
BHFAN,2022-12-31
CRUS,2023-03-25
ABS.WA,2022-12-31
IMBBF,2022-09-30
0144.HK,2022-12-31
CKHGY,2023-02-28
VECO,2022-12-31
XINXF,2022-12-31
ORA.TA,2022-12-31
ETE.AT,2022-12-31
OPTOMED.HE,2022-12-31
ZINGU,2022-12-31
MFEC.BK,2022-12-31
VSC.DE,2022-12-31
CCBC,2012-12-31
GTSWQ,2020-06-30
002002.SZ,2022-12-31
DBLVF,2023-02-28
TROLB,2022-12-31
BZFD,2022-12-31
0883.HK,2022-12-31
DCP.JO,2023-02-28
CKDXF,2023-06-30
002341.SZ,2022-12-31
ALORW,2022-12-31
DS-PC,2021-12-31
123690.KS,2022-12-31
267290.KS,2022-12-31
9302.T,2023-03-31
BOXL,2022-12-31
ISHA.DE,2022-12-31
001450.KS,2022-12-31
AETUF,2022-12-31
DLEA.TA,2022-12-31
1598.HK,2022-12-31
SSEZF,2023-03-31
2208.TW,2022-12-31
WOPEY,2021-12-31
BNO.AX,2023-06-30
RMM.L,2021-12-31
SUPPETRO.NS,2022-03-31
CBPI,2021-10-31
OBL.WA,2022-12-31
0021.HK,2022-12-31
2441.TW,2022-12-31
CPD.WA,2022-12-31
TIDL.CN,2022-10-31
600582.SS,2022-12-31
JAGX,2022-12-31
009470.KS,2022-12-31
GSTC,2022-09-30
000325.KS,2022-12-31
KNG.AX,2022-06-30
MUD.BK,2022-12-31
000012.SZ,2022-12-31
1542.HK,2022-12-31
KRSB.ME,2022-12-31
0875.HK,2022-12-31
9633.HK,2022-12-31
HIT.AX,2023-06-30
INFI,2022-12-31
2472.TW,2022-12-31
PLAT.AT,2022-12-31
601599.SS,2022-12-31
DPWIRES.NS,2023-03-31
RSCZF,2022-12-31
TM5.DE,2022-12-31
SOLNA.ST,2022-12-31
300769.SZ,2022-12-31
0R1R.L,2022-12-31
SCP.AX,2022-06-30
300790.SZ,2022-12-31
TIPI.PA,2022-12-31
8173.HK,2023-03-31
1540.TW,2022-12-31
ATQT.L,2021-12-31
1215.HK,2022-12-31
600188.SS,2022-12-31
JDG.L,2022-12-31
GVC.VI,2022-12-31
CTKA4.SA,2022-12-31
DLG.MI,2022-12-31
BBT.AX,2022-06-30
GRNVR,2020-12-31
002500.SZ,2022-12-31
EVG.AX,2022-06-30
ASIANPAINT.NS,2023-03-31
ARHUF,2022-12-31
XTB.WA,2022-12-31
ALPS-U.V,2022-12-31
4911.T,2022-12-31
000893.SZ,2022-12-31
009540.KS,2022-12-31
FICV,2022-12-31
ISV.TO,2022-12-31
SPPJY,2022-09-30
ASND.TO,2022-12-31
RILBA.CO,2017-12-31
CCVI,2022-12-31
TOFB,2022-12-31
NTCYF,2022-12-31
STEL,2022-12-31
SEE,2022-12-31
NAVI,2022-12-31
ESS,2022-12-31
SVBI,2020-12-31
RYES,2023-07-31
002769.SZ,2022-12-31
603931.SS,2022-12-31
1811.HK,2022-12-31
6316.T,2022-09-30
LNXSY,2022-12-31
6121.TWO,2022-12-31
NOHO,2013-08-31
4373.T,2023-03-31
603178.SS,2022-12-31
AUPH,2022-12-31
BFH,2022-12-31
0215.HK,2022-12-31
FOSL,2022-12-31
603712.SS,2022-12-31
MNBA.CO,2021-12-31
STM.PA,2022-12-31
3817.T,2023-03-31
SKKRF,2022-04-30
NAUBF,2022-09-30
BHTG,2020-12-31
SUBEXLTD.NS,2023-03-31
0038.HK,2022-12-31
ADS.DE,2022-12-31
DKS,2023-01-28
603228.SS,2022-12-31
CTO.L,2022-12-31
NKGFF,2023-03-31
0898.HK,2022-12-31
EASTW.BK,2022-12-31
LEW.JO,2023-03-31
002979.SZ,2022-12-31
CYM.V,2022-04-30
EIGR,2022-12-31
DPLS,2022-12-31
COD.AX,2022-06-30
TRITURBINE.NS,2023-03-31
MHM.PA,2019-12-31
688526.SS,2022-12-31
IGV.L,2022-09-30
7358.T,2022-12-31
BVS.AX,2023-06-30
TPH,2022-12-31
301130.SZ,2022-12-31
2413.TW,2022-12-31
002010.SZ,2022-12-31
CW,2022-12-31
FTAI,2022-12-31
,2023-02-28
MTG-A.ST,2022-12-31
NTN.L,2023-03-31
SSG.AX,2023-06-30
003035.SZ,2022-12-31
ISPC,2022-12-31
PPGHU,2021-12-31
AMMJ,2022-12-31
STBMY,2022-06-30
RESI.L,2022-09-30
PPC.JO,2023-03-31
0OHK.L,2022-11-30
RI.PA,2022-06-30
ZS,2023-07-31
PRTK,2022-12-31
XPDBU,2022-12-31
TOPP.BK,2022-12-31
ELDEHSG.NS,2023-03-31
4914.T,2023-03-31
300098.SZ,2022-12-31
ALARF.PA,2022-03-31
PFIE,2022-12-31
RMRK,2014-08-31
DKDRF,2022-12-31
688335.SS,2022-12-31
SPHS,2018-12-31
CARERATING.NS,2023-03-31
MLP.SW,2022-12-31
002092.SZ,2022-12-31
2114.TW,2022-12-31
V3S.DE,2022-12-31
0345.HK,2023-03-31
9322.T,2023-03-31
FINM.PA,2010-03-31
603920.SS,2022-12-31
STANLY.BK,2023-03-31
42L.SI,2022-06-30
BX,2022-12-31
NARF.L,2022-12-31
GVFF,2009-06-30
002871.SZ,2022-12-31
0YU.DE,2022-12-31
6136.T,2022-11-30
3703.TW,2022-12-31
0812.HK,2022-12-31
ATLX,2022-12-31
ERMA.ST,2022-12-31
AVAX.AT,2022-12-31
MNG.CN,2022-12-31
8432.HK,2023-03-31
EEM.PA,2021-12-31
OMHLF,2022-12-31
GTTNQ,2019-12-31
ACO-X.TO,2022-12-31
3484.T,2023-03-31
AERG,2022-12-31
HYI.F,2020-12-31
CLB.AX,2022-12-31
9984.T,2023-03-31
CHM.CN,2023-06-30
TOKMAN.HE,2022-12-31
KMAZ.ME,2021-12-31
3402.T,2023-03-31
TNITY.BK,2022-12-31
0QPD.L,2022-12-31
CINF,2022-12-31
BNCH.V,2023-02-28
SARTF,2022-12-31
KPTI,2022-12-31
DRNK,2016-12-31
ASMXF,2022-12-31
1FC.DE,2022-12-31
CASH3.SA,2022-12-31
LEG,2022-12-31
MISH.TA,2022-12-31
0LVK.L,2022-12-31
JMAT.L,2023-03-31
COIHY,2022-12-31
0675.HK,2022-12-31
CRAD-B.ST,2022-12-31
INTRK.AT,2022-12-31
FORZ.TO,2022-12-31
HUB.AX,2023-06-30
WYNMF,2022-12-31
002908.SZ,2022-12-31
SUPERSPIN.NS,2023-03-31
IPO.L,2022-12-31
ORCHPHARMA.NS,2023-03-31
EMBT,2014-12-31
300775.SZ,2022-12-31
603111.SS,2022-12-31
8041.T,2023-03-31
1731.HK,2022-12-31
2353.TW,2022-12-31
BCDRF,2022-12-31
GGNPF,2022-12-31
2119.HK,2022-12-31
BWEN,2022-12-31
FREE,2022-12-31
ASAP,2022-12-31
2320.HK,2022-12-31
CTW.BK,2022-12-31
INL.DE,2022-12-31
WTFCP,2022-12-31
0IIR.L,2022-12-31
AEND.DE,2022-12-31
PDX.ST,2022-12-31
HBIA,2022-12-31
0N08.L,2022-12-31
603157.SS,2021-12-31
BOOK.L,2021-12-31
SBFG3.SA,2022-12-31
MASN,2011-03-31
HCD.AX,2022-12-31
SLRC,2022-12-31
0JSJ.L,2022-12-31
MMLP,2022-12-31
BHW.WA,2022-12-31
ITDC.NS,2023-03-31
NTEK-B.ST,2022-12-31
BLV.L,2022-12-31
0I1P.L,2022-12-31
GENCO.BK,2022-12-31
HVBT,2023-03-31
ESGR,2022-12-31
SPN.MI,2022-12-31
4506.T,2023-03-31
4061.T,2023-03-31
ACB.TO,2022-06-30
AO.L,2023-03-31
3969.HK,2022-12-31
3543.TW,2022-12-31
ARNC,2022-12-31
0KXM.L,2022-12-31
3013.TW,2022-12-31
DEWI.JK,2022-12-31
SOWG,2022-12-31
ELDAV.TA,2022-12-31
MSMY,2010-04-30
002091.SZ,2022-12-31
R22.WA,2022-12-31
KSRYY,2022-12-31
TSI.BK,2022-12-31
XOG,2020-12-31
STWOU,2020-12-31
CACI,2023-06-30
ARK.V,2022-10-31
0HM0.L,2022-12-31
SHOP.TO,2022-12-31
KIND,2022-12-31
2086.HK,2022-12-31
CANB,2022-12-31
CGSHY,2022-12-31
PRST,2023-06-30
GKPRF,2022-08-31
3660.T,2023-06-30
PBYI,2022-12-31
SHH.AX,2022-06-30
603816.SS,2022-12-31
HITS.JK,2022-12-31
010145.KS,2022-12-31
1925.T,2023-03-31
0124.HK,2022-12-31
ADCP.JK,2022-12-31
TYIDF,2023-03-31
MGWFF,2022-12-31
JDF.BK,2022-12-31
SNGNF,2023-03-31
3078.TWO,2022-12-31
DRV.L,2022-09-30
298690.KS,2022-12-31
KEL.DE,2022-12-31
ATYM,2007-12-31
IBCP,2022-12-31
SPC.V,2022-08-31
RESURS.ST,2022-12-31
ORIENTLTD.NS,2023-03-31
6036.T,2023-06-30
IBTN,2022-12-31
TRUE,2022-12-31
BOOT,2023-04-01
0VHI.L,2022-12-31
IGPK,2021-12-31
3576.TW,2022-12-31
006800.KS,2022-12-31
MINDAIND.NS,2022-03-31
TXT.MI,2022-12-31
AFG.AX,2023-06-30
YOU.DE,2023-02-28
688396.SS,2022-12-31
CL.CN,2022-12-31
PEGR,2022-12-31
IKE.AX,2023-03-31
LPKFF,2022-12-31
RGLXY,2022-12-31
BPT.AX,2023-06-30
1176.HK,2022-12-31
BCCLF,2022-12-31
3246.T,2023-01-31
300323.SZ,2022-12-31
GSHN,2022-09-30
PAZ.SN,2022-12-31
FPH.DE,2022-12-31
8646.HK,2022-12-31
ELTP,2023-03-31
CANTA.ST,2022-12-31
FOR,2022-09-30
ARDDF,2022-06-30
CEDO3.SA,2022-12-31
600242.SS,2022-12-31
EAS2P.AS,2022-12-31
INBC,2022-12-31
MITQ,2023-06-30
6080.HK,2023-03-31
EDGE.JK,2022-12-31
CDFF.L,2022-09-30
LIO.V,2023-06-30
0522.HK,2022-12-31
POW.L,2022-09-30
0713.HK,2022-12-31
CIWT,2010-12-31
CITE,2022-12-31
BMMCF,2021-12-31
UTDI.SW,2022-12-31
CLZNY,2022-12-31
DLHTF,2022-12-31
TLGPY,2022-06-30
SRR.AX,2022-12-31
600755.SS,2022-12-31
002084.SZ,2022-12-31
TKRFF,2022-09-30
SWED-A.ST,2022-12-31
CDR-PB,2022-12-31
MYCO.NE,2022-12-31
ETR,2022-12-31
5992.T,2023-03-31
CXCQ,2001-06-30
MSSA,2022-12-31
PMV.AX,2023-07-31
002234.SZ,2022-12-31
ASE.WA,2022-12-31
PEXZF,2022-12-31
WATR.V,2022-12-31
600581.SS,2022-12-31
GOODN,2022-12-31
UNIT.JK,2019-12-31
001510.KS,2022-12-31
RLT.MI,2022-12-31
FBRT,2022-12-31
GSBD,2022-12-31
603577.SS,2022-12-31
FRGI,2023-01-01
1860.HK,2022-12-31
1815.HK,2022-12-31
TRI.WA,2022-12-31
LTGJ,2020-06-30
8336.T,2023-03-31
OKTA,2023-01-31
IPOD,2021-12-31
GODFRYPHLP.NS,2023-03-31
EON.NS,2019-03-31
0QZ7.L,2022-12-31
IMYCF,2022-12-31
EOCW,2022-12-31
AMC.L,2022-12-31
TYEKF,2023-09-30
QBIEY,2022-12-31
COOSF,2022-12-31
NIO.ST,2022-12-31
6672.TW,2022-12-31
THS.L,2022-09-30
IZO.WA,2022-12-31
9627.T,2023-04-30
QRS.WA,2022-12-31
NILASPACES.NS,2023-03-31
6016.T,2023-03-31
ELE.MC,2022-12-31
PUGS.CN,2022-11-30
MRZ.AX,2023-06-30
RWNFF,2022-12-31
8488.TW,2022-12-31
002242.SZ,2022-12-31
600300.SS,2022-12-31
CLRM,2021-12-31
FE.BK,2022-12-31
RVVQF,2018-10-31
BAU.V,2022-11-30
8368.T,2023-03-31
KEYR,2022-06-30
DIC.DE,2022-12-31
CP.TO,2022-12-31
ANSLF,2023-06-30
ADFS,2011-12-31
MNXXF,2023-03-31
ALBLD.PA,2022-12-31
BRRLY,2022-08-31
CHOTI.BK,2022-12-31
LPDC.NS,2023-03-31
RMT,2022-12-31
0DI7.L,2023-06-30
1926.T,2023-03-31
ENTI,2019-08-31
1916.HK,2022-12-31
RESQ.ST,2022-12-31
SIXWF,2022-08-31
SGGKY,2022-12-31
SAP.DE,2022-12-31
WAB,2022-12-31
002183.SZ,2022-12-31
0HCH.L,2022-12-31
AML.L,2022-12-31
2000.HK,2022-12-31
LNDAF,2022-12-31
9039.T,2023-03-31
MZTF.TA,2022-12-31
SRG.V,2022-12-31
ENRU.ME,2021-12-31
EQTRF,2023-02-28
TGSGY,2022-12-31
MDEX,2021-12-31
1766.HK,2022-12-31
SPGS,2021-12-31
ROCK-A.CO,2022-12-31
7513.T,2023-08-31
PNI.AX,2023-06-30
0467.HK,2022-12-31
ABST.TO,2022-06-30
LLO.AX,2022-06-30
FLHLF,2022-12-31
002176.SZ,2022-12-31
OCTP.L,2023-04-30
BYND,2022-12-31
LAURUSLABS.NS,2023-03-31
LND.L,2022-12-31
WSRC,2007-12-31
KHANDSE.NS,2023-03-31
4389.T,2023-03-31
AYIMA-B.ST,2022-12-31
RGTIW,2022-12-31
NTL.NS,2021-03-31
000828.SZ,2022-12-31
ONPH,2004-03-31
PNFPP,2022-12-31
0826.HK,2022-12-31
300891.SZ,2022-12-31
WLMIY,2022-12-31
9889.T,2023-03-31
CANN.CN,2022-10-31
PMGM,2022-12-31
SYR.AX,2022-12-31
TB.MI,2022-12-31
NVD.BK,2022-12-31
DNL.L,2022-06-30
AXVEF,2022-12-31
688538.SS,2022-12-31
FSTR,2022-12-31
300847.SZ,2022-12-31
AT.L,2022-12-31
ACVA,2022-12-31
NESR,2020-12-31
300048.SZ,2022-12-31
AXP.DE,2020-12-31
HYTN.CN,2022-09-30
5957.T,2022-12-31
600018.SS,2022-12-31
RCAR,2021-12-31
GUMYF,2022-09-30
CIS.BR,2022-07-31
DTARF,2022-12-31
TCOA,2022-12-31
ASTRO.OL,2021-12-31
GAMC,2022-12-31
SHRIRAMPPS.NS,2023-03-31
OLG.PA,2023-06-30
VERO,2022-12-31
3668.HK,2022-12-31
0111.HK,2022-12-31
600064.SS,2022-12-31
CCL.L,2022-11-30
LMN.SW,2022-12-31
SISI,2023-06-30
0LEE.L,2022-12-31
PDTC3.SA,2022-12-31
000955.SZ,2022-12-31
HYDRO.BK,2022-12-31
QTC.BK,2022-12-31
YITD,2015-12-31
CYTH,2022-12-31
HMDPF,2022-12-31
KSANF,2023-03-31
FSNUF,2022-12-31
AGFX.L,2022-12-31
SCUPF,2022-12-31
688819.SS,2022-12-31
PSCAND.ST,2022-12-31
TARAPUR.NS,2023-03-31
JOF,2023-02-28
WGR.AX,2022-06-30
IVT.JO,2023-03-31
FAMI,2022-09-30
THRM.V,2022-07-31
3886.HK,2022-12-31
CZAVF,2022-12-31
0187.HK,2022-12-31
1521.HK,2022-12-31
605090.SS,2022-12-31
ANDI.JK,2022-12-31
GENMF,2021-12-31
9506.T,2023-03-31
UNEQ,2016-06-30
HOC.DE,2020-12-31
OBT,2022-12-31
ABAN.NS,2023-03-31
004835.KS,2022-12-31
TKO.TO,2022-12-31
CIEB.MX,2022-12-31
MGTA,2022-12-31
COVE.CN,2022-09-30
SMWN.DE,2022-12-31
MKSEF,2022-12-31
0857.HK,2022-12-31
002148.SZ,2022-12-31
1909.T,2023-03-31
RWODU,2022-12-31
AKTAF,2022-12-31
0OA7.L,2022-12-31
RELAIS.HE,2022-12-31
688528.SS,2022-12-31
600668.SS,2022-12-31
BUCN.SW,2022-12-31
JSWHL.NS,2023-03-31
0079.HK,2022-12-31
AUTN.SW,2022-12-31
INDR.JK,2022-12-31
OPL.WA,2022-12-31
PCIB.OL,2022-12-31
ANN.AX,2023-06-30
GRA.L,2023-03-31
CLEAN.NS,2023-03-31
ACRO-UN,2022-12-31
PRO.ST,2022-12-31
SGOO,2021-12-31
INS.L,2022-12-31
RET.V,2023-01-31
TGOSY,2023-03-31
JNJ.DE,2022-12-31
IRRAS.ST,2022-12-31
TIACF,2022-12-31
PJET,2010-12-31
REI,2022-12-31
FOS.AX,2022-06-30
GFLLIMITED.NS,2023-03-31
PMGMU,2022-12-31
WINDMACHIN.NS,2023-03-31
0SAY.L,2022-12-31
TCS.TO,2023-04-30
3992.T,2022-09-30
PXPC,2023-07-31
ROQ.L,2022-12-31
0434.HK,2022-12-31
300463.SZ,2022-12-31
GLO.TO,2022-12-31
ALKLA.PA,2022-12-31
EDVR,2022-12-31
HINDNATGLS.NS,2023-03-31
GAZP.ME,2022-12-31
1481.HK,2022-12-31
RHD.WA,2018-12-31
AUSS.OL,2022-12-31
BMTC,2020-12-31
PBAINFRA.NS,2023-03-31
MFG.AX,2023-06-30
TEAM.CN,2022-12-31
VIV.PA,2022-12-31
TRUK.JK,2022-12-31
ATVK,2018-05-31
NUGX,2020-07-31
MEGA.CN,2022-09-30
300176.SZ,2022-12-31
TFG.AS,2022-12-31
BWO.OL,2022-12-31
DISI.TA,2022-12-31
2325.T,2022-12-31
600828.SS,2022-12-31
C29.AX,2022-06-30
0JTQ.L,2022-12-31
BRIG.ST,2021-12-31
CNFRL,2022-12-31
LEG.SW,2022-12-31
688466.SS,2022-12-31
ISGIF,2022-06-30
ENR.AX,2023-06-30
TOKYOPLAST.NS,2023-03-31
5608.TW,2022-12-31
DHRUV.NS,2023-03-31
BROE,2011-07-31
1817.TW,2022-12-31
300849.SZ,2022-12-31
CEPE6.SA,2021-12-31
AEF.AX,2023-06-30
MAB.L,2022-09-30
3869.HK,2022-12-31
VML.AX,2023-06-30
RIO1.DE,2022-12-31
6356.T,2023-03-31
DNLI,2022-12-31
TWL.MI,2022-12-31
FF24.DE,2013-12-31
CLFD,2023-09-30
GSRX,2019-12-31
DANHOS13.MX,2022-12-31
ADB.DE,2022-11-30
002274.SZ,2022-12-31
GVDI,2009-12-31
300545.SZ,2022-12-31
PTR.AX,2023-06-30
CRRDF,2017-12-31
CHEAU,2022-12-31
3064.T,2022-12-31
RANI3.SA,2022-12-31
0YQA.L,2022-12-31
9022.T,2023-03-31
002294.SZ,2022-12-31
ESE,2023-09-30
